 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
82,Composite:1,37.272,22.036,0.965,8.634,685,584,71.565,6.826,1.220,0.820,0.833
83,Composite:1,9.318,11.584,0.873,4.317,1268,581,108.435,3.861,1.000,1.000,0.714
84,Composite:1,1865.474,169.448,0.816,56.518,1390,587,142.853,46.415,1.196,0.836,0.943
85,Composite:1,3.727,6.591,1.000,3.053,884,587,116.565,1.365,2.000,0.500,1.000
86,Composite:1,11.182,14.314,0.686,5.629,220,590,104.036,4.095,1.528,0.655,0.667
87,Composite:1,87.590,34.088,0.947,12.951,550,590,108.435,9.556,1.209,0.827,0.887
88,Composite:1,46.590,23.967,1.000,9.158,900,592,116.565,7.722,1.082,0.925,0.862
89,Composite:1,50.317,26.366,0.910,10.397,886,598,113.199,6.826,1.536,0.651,0.871
90,Composite:1,18.636,17.844,0.736,7.960,926,607,59.036,4.095,1.947,0.514,0.833
91,Composite:1,16.772,14.314,1.000,6.105,851,604,116.565,4.095,1.340,0.746,0.857
92,Composite:1,13.045,12.383,1.000,5.792,888,611,45.000,4.095,1.380,0.725,0.875
93,Composite:1,3.727,5.792,1.000,3.053,2046,638,153.435,1.365,2.000,0.500,1.000
94,Composite:1,5.591,9.322,0.809,4.317,742,668,108.435,1.365,3.000,0.333,1.000
95,Composite:1,18.636,15.445,0.982,6.826,876,691,36.870,4.827,1.491,0.670,0.800
96,Composite:1,39.136,20.905,1.000,7.960,714,693,120.964,6.826,1.000,1.000,0.913
97,Composite:1,2828.960,214.457,0.773,69.929,413,700,141.340,59.849,1.089,0.918,0.919
98,Composite:1,9.318,11.584,0.873,4.317,1836,695,108.435,3.861,1.000,1.000,0.714
99,Composite:1,31.681,18.975,1.000,7.960,743,702,149.036,5.461,1.263,0.792,0.919
100,Composite:1,9.318,13.183,0.674,5.629,1784,705,104.036,2.730,2.188,0.457,0.769
101,Composite:1,16.772,13.183,1.000,5.792,710,716,135.000,4.095,1.000,1.000,1.000
102,Composite:1,44.727,29.427,0.649,9.938,705,717,105.945,6.826,1.375,0.727,0.774
103,Composite:1,9.318,10.453,1.000,4.922,538,723,56.310,2.730,1.553,0.644,0.909
104,Composite:1,7.454,10.453,0.857,4.317,1576,725,108.435,2.730,1.468,0.681,0.800
105,Composite:1,1.864,3.861,1.000,1.931,166,730,135.000,1.365,1.000,1.000,1.000
106,Composite:1,7.454,10.453,0.857,4.922,763,746,123.690,2.730,2.000,0.500,0.800
107,Composite:1,12789.957,634.713,0.399,200.991,466,884,65.524,118.313,1.655,0.604,0.823
108,Composite:1,7197.263,514.273,0.342,159.931,669,756,140.194,92.669,1.903,0.525,0.734
109,Composite:1,177.043,48.871,0.932,18.315,729,777,63.435,13.651,1.298,0.771,0.922
110,Composite:1,7.454,10.453,0.857,4.922,762,769,33.690,2.730,2.000,0.500,0.800
111,Composite:1,39.136,22.836,0.943,9.158,335,773,26.565,6.757,1.356,0.737,0.875
112,Composite:1,7.454,10.453,0.857,4.922,782,788,123.690,2.730,2.000,0.500,0.800
113,Composite:1,18.636,15.114,1.000,6.826,579,794,143.130,4.095,1.288,0.776,0.909
114,Composite:1,1.864,3.861,1.000,1.931,226,804,135.000,1.365,1.000,1.000,1.000
115,Composite:1,9.318,10.453,1.000,4.922,1872,807,33.690,2.730,1.553,0.644,0.909
116,Composite:1,5.591,9.322,0.809,4.317,342,818,108.435,1.365,3.000,0.333,1.000
117,Composite:1,13.045,20.243,0.400,9.653,336,822,98.130,1.365,7.000,0.143,1.000
118,Composite:1,188.225,77.636,0.392,29.940,394,827,114.228,13.924,2.514,0.398,0.645
119,Composite:1,7.454,12.052,0.645,5.629,308,829,104.036,1.365,4.000,0.250,1.000
120,Composite:1,1.864,3.861,1.000,1.931,1644,832,135.000,1.365,1.000,1.000,1.000
121,Composite:1,26.091,18.175,0.993,7.352,321,833,111.801,5.461,1.264,0.791,0.848
122,Composite:1,113.680,43.410,0.758,18.315,385,846,63.435,9.126,2.224,0.450,0.859
123,Composite:1,54.045,25.566,1.000,9.844,711,835,146.310,8.191,1.076,0.929,0.906
124,Composite:1,48.454,24.767,0.993,10.397,434,837,113.199,6.826,1.392,0.719,0.881
125,Composite:1,3.727,6.591,1.000,3.053,456,838,116.565,1.365,2.000,0.500,1.000
126,Composite:1,355.950,71.707,0.870,26.259,719,844,171.027,18.854,1.406,0.711,0.912
127,Composite:1,40.999,31.027,0.535,14.055,416,842,119.055,4.884,3.468,0.288,0.772
128,Composite:1,40.999,29.759,0.582,12.879,338,845,122.005,5.792,2.740,0.365,0.677
129,Composite:1,1.864,3.861,1.000,1.931,436,846,135.000,1.365,1.000,1.000,1.000
130,Composite:1,27.954,19.774,0.898,8.634,391,854,71.565,4.095,1.775,0.563,0.909
131,Composite:1,9.318,10.453,1.000,4.922,424,851,56.310,2.730,1.553,0.644,0.909
132,Composite:1,14.909,15.445,0.785,5.792,652,851,45.000,4.827,1.019,0.981,0.696
133,Composite:1,122.998,42.610,0.851,16.886,406,850,104.036,10.921,1.530,0.654,0.880
134,Composite:1,81.999,31.358,1.000,12.879,454,854,147.995,9.556,1.386,0.721,0.917
135,Composite:1,1.864,3.861,1.000,1.931,414,854,135.000,1.365,1.000,1.000,1.000
136,Composite:1,1.864,3.861,1.000,1.931,416,856,135.000,1.365,1.000,1.000,1.000
137,Composite:1,46.590,31.358,0.595,12.210,394,869,63.435,7.937,1.832,0.546,0.746
138,Composite:1,5.591,9.322,0.809,4.317,312,865,108.435,1.365,3.000,0.333,1.000
139,Composite:1,11.182,10.453,1.000,4.922,295,866,123.690,2.730,1.500,0.667,1.000
140,Composite:1,1.864,3.861,1.000,1.931,424,866,135.000,1.365,1.000,1.000,1.000
141,Composite:1,5.591,8.522,0.967,4.317,432,868,161.565,1.365,3.000,0.333,1.000
142,Composite:1,24.227,21.374,0.666,9.938,457,875,74.055,2.730,3.340,0.299,0.963
143,Composite:1,22.363,16.244,1.000,6.826,388,870,126.870,5.461,1.218,0.821,0.889
144,Composite:1,1.864,3.861,1.000,1.931,404,872,135.000,1.365,1.000,1.000,1.000
145,Composite:1,18.636,18.975,0.650,7.960,408,874,120.964,4.274,1.935,0.517,0.714
146,Composite:1,652.264,127.968,0.501,50.529,321,884,178.452,19.732,2.825,0.354,0.795
147,Composite:1,9.318,13.183,0.674,5.629,392,878,104.036,2.730,2.188,0.457,0.769
148,Composite:1,9.318,13.183,0.674,5.792,686,878,135.000,3.861,1.727,0.579,0.714
149,Composite:1,68.954,33.289,0.782,12.951,1024,878,108.435,8.634,1.652,0.605,0.796
150,Composite:1,29.818,18.175,1.000,7.352,372,883,111.801,5.461,1.209,0.827,0.889
151,Composite:1,9.318,11.584,0.873,4.317,430,883,108.435,3.861,1.000,1.000,0.714
152,Composite:1,22.363,17.844,0.883,7.960,508,888,59.036,4.095,1.679,0.596,0.923
153,Composite:1,24.227,19.306,0.817,7.960,402,885,120.964,5.301,1.750,0.571,0.722
154,Composite:1,5.591,9.322,0.809,4.317,1816,885,108.435,1.365,3.000,0.333,1.000
155,Composite:1,1.864,3.861,1.000,1.931,360,888,135.000,1.365,1.000,1.000,1.000
156,Composite:1,9.318,13.183,0.674,5.629,488,889,104.036,2.730,2.188,0.457,0.769
157,Composite:1,20.500,15.114,1.000,6.826,634,891,126.870,4.095,1.372,0.729,0.957
158,Composite:1,3.727,6.591,1.000,3.053,508,893,116.565,1.365,2.000,0.500,1.000
159,Composite:1,3.727,6.591,1.000,3.053,482,894,116.565,1.365,2.000,0.500,1.000
160,Composite:1,18.636,16.244,0.887,6.826,692,895,126.870,4.827,1.327,0.754,0.800
161,Composite:1,1.864,3.861,1.000,1.931,370,896,135.000,1.365,1.000,1.000,1.000
162,Composite:1,11.182,14.314,0.686,5.629,380,904,104.036,4.095,1.528,0.655,0.667
163,Composite:1,3.727,5.792,1.000,3.053,489,904,153.435,1.365,2.000,0.500,1.000
164,Composite:1,40.999,23.967,0.897,9.938,327,908,15.945,6.826,1.507,0.664,0.800
165,Composite:1,1.864,3.861,1.000,1.931,692,908,135.000,1.365,1.000,1.000,1.000
166,Composite:1,3.727,6.591,1.000,3.053,508,911,116.565,1.365,2.000,0.500,1.000
167,Composite:1,20.500,21.374,0.564,9.653,484,912,98.130,2.730,3.186,0.314,0.880
168,Composite:1,27.954,18.975,0.976,7.960,319,914,149.036,5.461,1.392,0.718,0.882
169,Composite:1,18.636,18.175,0.709,6.961,724,915,101.310,4.749,1.601,0.625,0.690
170,Composite:1,3.727,6.591,1.000,3.053,388,916,116.565,1.365,2.000,0.500,1.000
171,Composite:1,68.954,33.289,0.782,12.879,330,922,147.995,9.556,1.348,0.742,0.787
172,Composite:1,5.591,9.322,0.809,4.317,490,920,108.435,1.365,3.000,0.333,1.000
173,Composite:1,7.454,10.453,0.857,4.922,692,922,146.310,2.730,2.000,0.500,0.800
174,Composite:1,3.727,6.591,1.000,3.053,1360,923,116.565,1.365,2.000,0.500,1.000
175,Composite:1,1.864,3.861,1.000,1.931,498,924,135.000,1.365,1.000,1.000,1.000
176,Composite:1,16.772,25.703,0.319,12.362,510,927,96.340,1.365,9.000,0.111,1.000
177,Composite:1,11.182,15.913,0.555,6.961,686,928,101.310,2.730,2.806,0.356,0.750
178,Composite:1,27.954,22.505,0.694,9.653,694,930,98.130,4.095,2.084,0.480,0.833
179,Composite:1,33.545,23.636,0.755,9.653,338,933,98.130,5.461,1.726,0.579,0.783
180,Composite:1,14.909,15.913,0.740,6.961,684,939,101.310,2.730,2.232,0.448,0.889
181,Composite:1,1.864,3.861,1.000,1.931,656,942,135.000,1.365,1.000,1.000,1.000
182,Composite:1,9.318,14.782,0.536,6.961,510,945,101.310,1.365,5.000,0.200,1.000
183,Composite:1,1.864,3.861,1.000,1.931,350,950,135.000,1.365,1.000,1.000,1.000
184,Composite:1,5.591,9.322,0.809,4.317,472,952,108.435,1.365,3.000,0.333,1.000
185,Composite:1,7.454,12.052,0.645,5.629,684,953,104.036,1.365,4.000,0.250,1.000
186,Composite:1,579.583,104.664,0.665,34.455,1394,978,56.310,25.098,1.417,0.706,0.892
187,Composite:1,13.045,13.514,0.898,5.629,654,956,165.964,4.095,1.387,0.721,0.737
188,Composite:1,11.182,12.383,0.916,5.792,674,956,135.000,3.861,1.593,0.628,0.857
189,Composite:1,11.182,17.513,0.458,8.304,510,961,99.462,1.365,6.000,0.167,1.000
190,Composite:1,1.864,3.861,1.000,1.931,686,962,135.000,1.365,1.000,1.000,1.000
191,Composite:1,22.363,33.894,0.245,16.438,472,963,94.764,1.365,12.000,0.083,1.000
